type,details,baseline,threshold_pct,precision,recall,auc,train_set_num,train_start,test_start
LR,"penalty: l2, c: 0.1, solver: liblinear, seed: 12345",0.2569174757281553,5,0.3118932038834951,0.06069910250354275,0.507199134789253,1,2012-01-01,2012-07-01
LR,"penalty: l2, c: 0.1, solver: liblinear, seed: 12345",0.2569174757281553,10,0.2836771844660194,0.11041568256967407,0.5070084292319218,1,2012-01-01,2012-07-01
LR,"penalty: l2, c: 0.1, solver: liblinear, seed: 12345",0.2569174757281553,20,0.2675970873786408,0.20831365139348135,0.5055940296817154,1,2012-01-01,2012-07-01
LR,"penalty: l2, c: 0.1, solver: liblinear, seed: 12345",0.2569174757281553,30,0.2645631067961165,0.30892772791686346,0.506007225055933,1,2012-01-01,2012-07-01
LR,"penalty: l2, c: 0.1, solver: liblinear, seed: 12345",0.2569174757281553,50,0.26286407766990294,0.5115729806329712,0.5077871435910242,1,2012-01-01,2012-07-01
LR,"penalty: l2, c: 1.0, solver: liblinear, seed: 12345",0.2569174757281553,1,0.4727272727272727,0.018422295701464336,0.5056589675469596,1,2012-01-01,2012-07-01
LR,"penalty: l2, c: 1.0, solver: liblinear, seed: 12345",0.2569174757281553,2,0.36874051593323215,0.02869626830420406,0.5058555651499789,1,2012-01-01,2012-07-01
LR,"penalty: l2, c: 1.0, solver: liblinear, seed: 12345",0.2569174757281553,5,0.3112864077669903,0.060581010864430795,0.507119674140365,1,2012-01-01,2012-07-01
LR,"penalty: l2, c: 1.0, solver: liblinear, seed: 12345",0.2569174757281553,10,0.28398058252427183,0.11053377420878602,0.5070878898808098,1,2012-01-01,2012-07-01
LR,"penalty: l2, c: 1.0, solver: liblinear, seed: 12345",0.2569174757281553,20,0.2671419902912621,0.20795937647614549,0.5053556477350514,1,2012-01-01,2012-07-01
LR,"penalty: l2, c: 1.0, solver: liblinear, seed: 12345",0.2569174757281553,30,0.2643608414239482,0.30869154463863957,0.5058483037581569,1,2012-01-01,2012-07-01
LR,"penalty: l2, c: 1.0, solver: liblinear, seed: 12345",0.2569174757281553,50,0.2628033980582524,0.5114548889938593,0.5077076829421362,1,2012-01-01,2012-07-01
LR,"penalty: l2, c: 10.0, solver: liblinear, seed: 12345",0.2569174757281553,1,0.4696969696969697,0.018304204062352385,0.5055795068980715,1,2012-01-01,2012-07-01
LR,"penalty: l2, c: 10.0, solver: liblinear, seed: 12345",0.2569174757281553,2,0.37177541729893776,0.028932451582427965,0.5060144864477549,1,2012-01-01,2012-07-01
LR,"penalty: l2, c: 10.0, solver: liblinear, seed: 12345",0.2569174757281553,5,0.3088592233009709,0.060108644307982996,0.5068018315448131,1,2012-01-01,2012-07-01
LR,"penalty: l2, c: 10.0, solver: liblinear, seed: 12345",0.2569174757281553,10,0.2827669902912621,0.11006140765233821,0.5067700472852579,1,2012-01-01,2012-07-01
LR,"penalty: l2, c: 10.0, solver: liblinear, seed: 12345",0.2569174757281553,20,0.2669902912621359,0.20784128483703354,0.5052761870861633,1,2012-01-01,2012-07-01
LR,"penalty: l2, c: 10.0, solver: liblinear, seed: 12345",0.2569174757281553,30,0.2640574433656958,0.3083372697213037,0.505609921811493,1,2012-01-01,2012-07-01
LR,"penalty: l2, c: 10.0, solver: liblinear, seed: 12345",0.2569174757281553,50,0.262621359223301,0.5111006140765234,0.5074693009954722,1,2012-01-01,2012-07-01
LR,"penalty: l2, c: 100.0, solver: liblinear, seed: 12345",0.2569174757281553,1,0.4696969696969697,0.018304204062352385,0.5055795068980715,1,2012-01-01,2012-07-01
LR,"penalty: l2, c: 100.0, solver: liblinear, seed: 12345",0.2569174757281553,2,0.37177541729893776,0.028932451582427965,0.5060144864477549,1,2012-01-01,2012-07-01
LR,"penalty: l2, c: 100.0, solver: liblinear, seed: 12345",0.2569174757281553,5,0.3088592233009709,0.060108644307982996,0.5068018315448131,1,2012-01-01,2012-07-01
LR,"penalty: l2, c: 100.0, solver: liblinear, seed: 12345",0.2569174757281553,10,0.2824635922330097,0.10994331601322627,0.5066905866363698,1,2012-01-01,2012-07-01
LR,"penalty: l2, c: 100.0, solver: liblinear, seed: 12345",0.2569174757281553,20,0.2668385922330097,0.2077231931979216,0.5051967264372753,1,2012-01-01,2012-07-01
LR,"penalty: l2, c: 100.0, solver: liblinear, seed: 12345",0.2569174757281553,30,0.26415857605177995,0.3084553613604157,0.505689382460381,1,2012-01-01,2012-07-01
LR,"penalty: l2, c: 100.0, solver: liblinear, seed: 12345",0.2569174757281553,50,0.262621359223301,0.5111006140765234,0.5074693009954722,1,2012-01-01,2012-07-01
SVM,"penalty: l2, c: 0.1, seed: 12345",0.2569174757281553,1,0.47575757575757577,0.018540387340576288,0.5057384281958475,1,2012-01-01,2012-07-01
SVM,"penalty: l2, c: 0.1, seed: 12345",0.2569174757281553,2,0.37936267071320184,0.02952290977798772,0.5064117896921949,1,2012-01-01,2012-07-01
SVM,"penalty: l2, c: 0.1, seed: 12345",0.2569174757281553,5,0.3112864077669903,0.060581010864430795,0.507119674140365,1,2012-01-01,2012-07-01
SVM,"penalty: l2, c: 0.1, seed: 12345",0.2569174757281553,10,0.2836771844660194,0.11041568256967407,0.5070084292319218,1,2012-01-01,2012-07-01
SVM,"penalty: l2, c: 0.1, seed: 12345",0.2569174757281553,20,0.2671419902912621,0.20795937647614549,0.5053556477350514,1,2012-01-01,2012-07-01
SVM,"penalty: l2, c: 0.1, seed: 12345",0.2569174757281553,30,0.2645631067961165,0.30892772791686346,0.506007225055933,1,2012-01-01,2012-07-01
SVM,"penalty: l2, c: 0.1, seed: 12345",0.2569174757281553,50,0.26286407766990294,0.5115729806329712,0.5077871435910242,1,2012-01-01,2012-07-01
SVM,"penalty: l2, c: 1.0, seed: 12345",0.2569174757281553,1,0.4696969696969697,0.018304204062352385,0.5055795068980715,1,2012-01-01,2012-07-01
SVM,"penalty: l2, c: 1.0, seed: 12345",0.2569174757281553,2,0.37784522003034904,0.029404818138875768,0.5063323290433068,1,2012-01-01,2012-07-01
SVM,"penalty: l2, c: 1.0, seed: 12345",0.2569174757281553,5,0.3094660194174757,0.06022673594709495,0.5068812921937009,1,2012-01-01,2012-07-01
SVM,"penalty: l2, c: 1.0, seed: 12345",0.2569174757281553,10,0.2824635922330097,0.10994331601322627,0.5066905866363698,1,2012-01-01,2012-07-01
SVM,"penalty: l2, c: 1.0, seed: 12345",0.2569174757281553,20,0.2668385922330097,0.2077231931979216,0.5051967264372753,1,2012-01-01,2012-07-01
SVM,"penalty: l2, c: 1.0, seed: 12345",0.2569174757281553,30,0.2642597087378641,0.30857345299952765,0.505768843109269,1,2012-01-01,2012-07-01
SVM,"penalty: l2, c: 1.0, seed: 12345",0.2569174757281553,50,0.26268203883495145,0.5112187057156353,0.5075487616443601,1,2012-01-01,2012-07-01
SVM,"penalty: l2, c: 10.0, seed: 12345",0.2569174757281553,1,0.4696969696969697,0.018304204062352385,0.5055795068980715,1,2012-01-01,2012-07-01
SVM,"penalty: l2, c: 10.0, seed: 12345",0.2569174757281553,2,0.37784522003034904,0.029404818138875768,0.5063323290433068,1,2012-01-01,2012-07-01
SVM,"penalty: l2, c: 10.0, seed: 12345",0.2569174757281553,5,0.3094660194174757,0.06022673594709495,0.5068812921937009,1,2012-01-01,2012-07-01
SVM,"penalty: l2, c: 10.0, seed: 12345",0.2569174757281553,10,0.2824635922330097,0.10994331601322627,0.5066905866363698,1,2012-01-01,2012-07-01
SVM,"penalty: l2, c: 10.0, seed: 12345",0.2569174757281553,20,0.2668385922330097,0.2077231931979216,0.5051967264372753,1,2012-01-01,2012-07-01
SVM,"penalty: l2, c: 10.0, seed: 12345",0.2569174757281553,30,0.2642597087378641,0.30857345299952765,0.505768843109269,1,2012-01-01,2012-07-01
SVM,"penalty: l2, c: 10.0, seed: 12345",0.2569174757281553,50,0.26268203883495145,0.5112187057156353,0.5075487616443601,1,2012-01-01,2012-07-01
SVM,"penalty: l2, c: 100.0, seed: 12345",0.2569174757281553,1,0.4636363636363636,0.018068020784128485,0.5054205856002955,1,2012-01-01,2012-07-01
SVM,"penalty: l2, c: 100.0, seed: 12345",0.2569174757281553,2,0.36418816388467373,0.02834199338686821,0.5056171832033148,1,2012-01-01,2012-07-01
SVM,"penalty: l2, c: 100.0, seed: 12345",0.2569174757281553,5,0.308252427184466,0.059990552668871044,0.506722370895925,1,2012-01-01,2012-07-01
SVM,"penalty: l2, c: 100.0, seed: 12345",0.2569174757281553,10,0.2824635922330097,0.10994331601322627,0.5066905866363698,1,2012-01-01,2012-07-01
SVM,"penalty: l2, c: 100.0, seed: 12345",0.2569174757281553,20,0.2663834951456311,0.20736891828058573,0.5049583444906114,1,2012-01-01,2012-07-01
SVM,"penalty: l2, c: 100.0, seed: 12345",0.2569174757281553,30,0.26375404530744334,0.3079829948039679,0.505371539864829,1,2012-01-01,2012-07-01
SVM,"penalty: l2, c: 100.0, seed: 12345",0.2569174757281553,50,0.262621359223301,0.5111006140765234,0.5074693009954722,1,2012-01-01,2012-07-01
Bagging_dtree,"n: 10, base: None",0.2569174757281553,1,0.3575757575757576,0.013934813415210204,0.5026394628892153,1,2012-01-01,2012-07-01
Bagging_dtree,"n: 10, base: None",0.2569174757281553,2,0.3156297420333839,0.02456306093528578,0.5030744424388989,1,2012-01-01,2012-07-01
Bagging_dtree,"n: 10, base: None",0.2569174757281553,5,0.28640776699029125,0.055739253660840815,0.5038617875359569,1,2012-01-01,2012-07-01
Bagging_dtree,"n: 10, base: None",0.2569174757281553,10,0.27154126213592233,0.10569201700519604,0.5038300032764017,1,2012-01-01,2012-07-01
Bagging_dtree,"n: 10, base: None",0.2569174757281553,20,0.2621359223300971,0.20406235238545112,0.5027334463217472,1,2012-01-01,2012-07-01
Bagging_dtree,"n: 10, base: None",0.2569174757281553,30,0.26082119741100324,0.3045583372697213,0.5030671810470769,1,2012-01-01,2012-07-01
Bagging_dtree,"n: 10, base: None",0.2569174757281553,50,0.2609223300970874,0.5077940481813887,0.5052444028266081,1,2012-01-01,2012-07-01
Bagging_dtree,"n: 50, base: None",0.2569174757281553,1,0.34545454545454546,0.0134624468587624,0.5023216202936633,1,2012-01-01,2012-07-01
Bagging_dtree,"n: 50, base: None",0.2569174757281553,2,0.3125948406676783,0.02432687765706188,0.5029155211411229,1,2012-01-01,2012-07-01
Bagging_dtree,"n: 50, base: None",0.2569174757281553,5,0.2858009708737864,0.055621162021728864,0.5037823268870689,1,2012-01-01,2012-07-01
Bagging_dtree,"n: 50, base: None",0.2569174757281553,10,0.27154126213592233,0.10569201700519604,0.5038300032764017,1,2012-01-01,2012-07-01
Bagging_dtree,"n: 50, base: None",0.2569174757281553,20,0.2624393203883495,0.204298535663675,0.5028923676195233,1,2012-01-01,2012-07-01
Bagging_dtree,"n: 50, base: None",0.2569174757281553,30,0.26082119741100324,0.3045583372697213,0.5030671810470769,1,2012-01-01,2012-07-01
Bagging_dtree,"n: 50, base: None",0.2569174757281553,50,0.2609830097087379,0.5079121398205008,0.5053238634754962,1,2012-01-01,2012-07-01
Bagging_dtree,"n: 100, base: None",0.2569174757281553,1,0.36363636363636365,0.014170996693434105,0.5027983841869914,1,2012-01-01,2012-07-01
Bagging_dtree,"n: 100, base: None",0.2569174757281553,2,0.3156297420333839,0.02456306093528578,0.5030744424388989,1,2012-01-01,2012-07-01
Bagging_dtree,"n: 100, base: None",0.2569174757281553,5,0.28822815533980584,0.05609352857817666,0.5041001694826209,1,2012-01-01,2012-07-01
Bagging_dtree,"n: 100, base: None",0.2569174757281553,10,0.27245145631067963,0.10604629192253189,0.5040683852230656,1,2012-01-01,2012-07-01
Bagging_dtree,"n: 100, base: None",0.2569174757281553,20,0.2630461165048544,0.2047709022201228,0.5032102102150753,1,2012-01-01,2012-07-01
Bagging_dtree,"n: 100, base: None",0.2569174757281553,30,0.2616302588996764,0.3055030703826169,0.503702866238181,1,2012-01-01,2012-07-01
Bagging_dtree,"n: 100, base: None",0.2569174757281553,50,0.2614077669902913,0.5087387812942844,0.5058800880177122,1,2012-01-01,2012-07-01
ADABoost_dtree,"n: 10, base: None",0.2569174757281553,1,0.44545454545454544,0.01735947094945678,0.5049438217069674,1,2012-01-01,2012-07-01
ADABoost_dtree,"n: 10, base: None",0.2569174757281553,2,0.3535660091047041,0.027515351913084553,0.5050609586610989,1,2012-01-01,2012-07-01
ADABoost_dtree,"n: 10, base: None",0.2569174757281553,5,0.30400485436893204,0.05916391119508739,0.5061661463537089,1,2012-01-01,2012-07-01
ADABoost_dtree,"n: 10, base: None",0.2569174757281553,10,0.2806432038834951,0.10923476617855456,0.5062138227430418,1,2012-01-01,2012-07-01
ADABoost_dtree,"n: 10, base: None",0.2569174757281553,20,0.26729368932038833,0.20807746811525743,0.5054351083839393,1,2012-01-01,2012-07-01
ADABoost_dtree,"n: 10, base: None",0.2569174757281553,30,0.26395631067961167,0.3082191780821918,0.505530461162605,1,2012-01-01,2012-07-01
ADABoost_dtree,"n: 10, base: None",0.2569174757281553,50,0.26237864077669903,0.5106282475200756,0.5071514583999203,1,2012-01-01,2012-07-01
ADABoost_dtree,"n: 50, base: None",0.2569174757281553,1,0.45151515151515154,0.01759565422768068,0.5051027430047436,1,2012-01-01,2012-07-01
ADABoost_dtree,"n: 50, base: None",0.2569174757281553,2,0.36418816388467373,0.02834199338686821,0.5056171832033148,1,2012-01-01,2012-07-01
ADABoost_dtree,"n: 50, base: None",0.2569174757281553,5,0.3070388349514563,0.05975436939064714,0.5065634495981489,1,2012-01-01,2012-07-01
ADABoost_dtree,"n: 50, base: None",0.2569174757281553,10,0.2821601941747573,0.10982522437411431,0.5066111259874818,1,2012-01-01,2012-07-01
ADABoost_dtree,"n: 50, base: None",0.2569174757281553,20,0.2662317961165049,0.2072508266414738,0.5048788838417234,1,2012-01-01,2012-07-01
ADABoost_dtree,"n: 50, base: None",0.2569174757281553,30,0.2636529126213592,0.30786490316485593,0.5052920792159409,1,2012-01-01,2012-07-01
ADABoost_dtree,"n: 50, base: None",0.2569174757281553,50,0.2625,0.5108644307982995,0.5073103796976962,1,2012-01-01,2012-07-01
ADABoost_dtree,"n: 100, base: None",0.2569174757281553,1,0.4575757575757576,0.017831837505904582,0.5052616643025195,1,2012-01-01,2012-07-01
ADABoost_dtree,"n: 100, base: None",0.2569174757281553,2,0.37177541729893776,0.028932451582427965,0.5060144864477549,1,2012-01-01,2012-07-01
ADABoost_dtree,"n: 100, base: None",0.2569174757281553,5,0.30764563106796117,0.05987246102975909,0.506642910247037,1,2012-01-01,2012-07-01
ADABoost_dtree,"n: 100, base: None",0.2569174757281553,10,0.2815533980582524,0.1095890410958904,0.5064522046897058,1,2012-01-01,2012-07-01
ADABoost_dtree,"n: 100, base: None",0.2569174757281553,20,0.2666868932038835,0.20760510155880962,0.5051172657883873,1,2012-01-01,2012-07-01
ADABoost_dtree,"n: 100, base: None",0.2569174757281553,30,0.26385517799352753,0.3081010864430798,0.5054510005137169,1,2012-01-01,2012-07-01
ADABoost_dtree,"n: 100, base: None",0.2569174757281553,50,0.2624393203883495,0.5107463391591875,0.5072309190488082,1,2012-01-01,2012-07-01
Random Forest,"n: 10, criterion: entropy",0.2569174757281553,1,0.3787878787878788,0.01476145488899386,0.5031956874314315,1,2012-01-01,2012-07-01
Random Forest,"n: 10, criterion: entropy",0.2569174757281553,2,0.3277693474962064,0.02550779404818139,0.5037101276300029,1,2012-01-01,2012-07-01
Random Forest,"n: 10, criterion: entropy",0.2569174757281553,5,0.28944174757281554,0.056329711856400566,0.5042590907803969,1,2012-01-01,2012-07-01
Random Forest,"n: 10, criterion: entropy",0.2569174757281553,10,0.27487864077669905,0.1069910250354275,0.5047040704141698,1,2012-01-01,2012-07-01
Random Forest,"n: 10, criterion: entropy",0.2569174757281553,20,0.2636529126213592,0.20524326877657062,0.5035280528106273,1,2012-01-01,2012-07-01
Random Forest,"n: 10, criterion: entropy",0.2569174757281553,30,0.26183252427184467,0.3057392536608408,0.5038617875359569,1,2012-01-01,2012-07-01
Random Forest,"n: 10, criterion: entropy",0.2569174757281553,50,0.2616504854368932,0.5092111478507322,0.5061979306132642,1,2012-01-01,2012-07-01
Random Forest,"n: 10, criterion: gini",0.2569174757281553,1,0.33636363636363636,0.013108171941426546,0.5020832383469994,1,2012-01-01,2012-07-01
Random Forest,"n: 10, criterion: gini",0.2569174757281553,2,0.30652503793626706,0.023854511100614078,0.5025976785455708,1,2012-01-01,2012-07-01
Random Forest,"n: 10, criterion: gini",0.2569174757281553,5,0.2845873786407767,0.05538497874350496,0.503623405589293,1,2012-01-01,2012-07-01
Random Forest,"n: 10, criterion: gini",0.2569174757281553,10,0.27275485436893204,0.10616438356164383,0.5041478458719538,1,2012-01-01,2012-07-01
Random Forest,"n: 10, criterion: gini",0.2569174757281553,20,0.2622876213592233,0.20418044402456306,0.5028129069706353,1,2012-01-01,2012-07-01
Random Forest,"n: 10, criterion: gini",0.2569174757281553,30,0.2605177993527508,0.30420406235238545,0.5028287991004129,1,2012-01-01,2012-07-01
Random Forest,"n: 10, criterion: gini",0.2569174757281553,50,0.2609223300970874,0.5077940481813887,0.5052444028266081,1,2012-01-01,2012-07-01
Random Forest,"n: 50, criterion: entropy",0.2569174757281553,1,0.3787878787878788,0.01476145488899386,0.5031956874314315,1,2012-01-01,2012-07-01
Random Forest,"n: 50, criterion: entropy",0.2569174757281553,2,0.32473444613050073,0.025271610769957487,0.5035512063322268,1,2012-01-01,2012-07-01
Random Forest,"n: 50, criterion: entropy",0.2569174757281553,5,0.29065533980582525,0.05656589513462447,0.5044180120781729,1,2012-01-01,2012-07-01
Random Forest,"n: 50, criterion: entropy",0.2569174757281553,10,0.2745752427184466,0.10687293339631554,0.5046246097652817,1,2012-01-01,2012-07-01
Random Forest,"n: 50, criterion: entropy",0.2569174757281553,20,0.26395631067961167,0.2054794520547945,0.5036869741084032,1,2012-01-01,2012-07-01
Random Forest,"n: 50, criterion: entropy",0.2569174757281553,30,0.26183252427184467,0.3057392536608408,0.5038617875359569,1,2012-01-01,2012-07-01
Random Forest,"n: 50, criterion: entropy",0.2569174757281553,50,0.2612864077669903,0.5085025980160605,0.5057211667199362,1,2012-01-01,2012-07-01
Random Forest,"n: 50, criterion: gini",0.2569174757281553,1,0.3242424242424242,0.012635805384978743,0.5017653957514474,1,2012-01-01,2012-07-01
Random Forest,"n: 50, criterion: gini",0.2569174757281553,2,0.2928679817905918,0.022791686348606517,0.5018825327055788,1,2012-01-01,2012-07-01
Random Forest,"n: 50, criterion: gini",0.2569174757281553,5,0.2797330097087379,0.054440245630609355,0.502987720398189,1,2012-01-01,2012-07-01
Random Forest,"n: 50, criterion: gini",0.2569174757281553,10,0.26941747572815533,0.10486537553141237,0.5032737787341857,1,2012-01-01,2012-07-01
Random Forest,"n: 50, criterion: gini",0.2569174757281553,20,0.26183252427184467,0.2038261691072272,0.5025745250239713,1,2012-01-01,2012-07-01
Random Forest,"n: 50, criterion: gini",0.2569174757281553,30,0.2609223300970874,0.30467642890883323,0.5031466416959649,1,2012-01-01,2012-07-01
Random Forest,"n: 50, criterion: gini",0.2569174757281553,50,0.2612257281553398,0.5083845063769485,0.5056417060710482,1,2012-01-01,2012-07-01
Random Forest,"n: 100, criterion: entropy",0.2569174757281553,1,0.36666666666666664,0.014289088332546055,0.5028778448358795,1,2012-01-01,2012-07-01
Random Forest,"n: 100, criterion: entropy",0.2569174757281553,2,0.3232169954476479,0.025153519130845535,0.5034717456833389,1,2012-01-01,2012-07-01
Random Forest,"n: 100, criterion: entropy",0.2569174757281553,5,0.28701456310679613,0.05585734529995277,0.5039412481848449,1,2012-01-01,2012-07-01
Random Forest,"n: 100, criterion: entropy",0.2569174757281553,10,0.27275485436893204,0.10616438356164383,0.5041478458719538,1,2012-01-01,2012-07-01
Random Forest,"n: 100, criterion: entropy",0.2569174757281553,20,0.2633495145631068,0.20500708549834673,0.5033691315128513,1,2012-01-01,2012-07-01
Random Forest,"n: 100, criterion: entropy",0.2569174757281553,30,0.26173139158576053,0.30562116202172884,0.5037823268870689,1,2012-01-01,2012-07-01
Random Forest,"n: 100, criterion: entropy",0.2569174757281553,50,0.2614077669902913,0.5087387812942844,0.5058800880177122,1,2012-01-01,2012-07-01
Random Forest,"n: 100, criterion: gini",0.2569174757281553,1,0.36363636363636365,0.014170996693434105,0.5027983841869914,1,2012-01-01,2012-07-01
Random Forest,"n: 100, criterion: gini",0.2569174757281553,2,0.3141122913505311,0.024444969296173832,0.5029949817900108,1,2012-01-01,2012-07-01
Random Forest,"n: 100, criterion: gini",0.2569174757281553,5,0.28762135922330095,0.05597543693906471,0.504020708833733,1,2012-01-01,2012-07-01
Random Forest,"n: 100, criterion: gini",0.2569174757281553,10,0.27214805825242716,0.10592820028341994,0.5039889245741777,1,2012-01-01,2012-07-01
Random Forest,"n: 100, criterion: gini",0.2569174757281553,20,0.2633495145631068,0.20500708549834673,0.5033691315128513,1,2012-01-01,2012-07-01
Random Forest,"n: 100, criterion: gini",0.2569174757281553,30,0.2616302588996764,0.3055030703826169,0.503702866238181,1,2012-01-01,2012-07-01
Random Forest,"n: 100, criterion: gini",0.2569174757281553,50,0.2612864077669903,0.5085025980160605,0.5057211667199362,1,2012-01-01,2012-07-01
KNN,"n: 5, weights: uniform, distance: minkowski, p: 1",0.2569174757281553,1,0.4121212121212121,0.01606046291922532,0.5040697545691996,1,2012-01-01,2012-07-01
KNN,"n: 5, weights: uniform, distance: minkowski, p: 1",0.2569174757281553,2,0.33990895295902884,0.026452527161076995,0.5043458128211068,1,2012-01-01,2012-07-01
KNN,"n: 5, weights: uniform, distance: minkowski, p: 1",0.2569174757281553,5,0.2991504854368932,0.05821917808219178,0.5055304611626049,1,2012-01-01,2012-07-01
KNN,"n: 5, weights: uniform, distance: minkowski, p: 1",0.2569174757281553,10,0.2788228155339806,0.10852621634388285,0.5057370588497138,1,2012-01-01,2012-07-01
KNN,"n: 5, weights: uniform, distance: minkowski, p: 1",0.2569174757281553,20,0.2662317961165049,0.2072508266414738,0.5048788838417234,1,2012-01-01,2012-07-01
KNN,"n: 5, weights: uniform, distance: minkowski, p: 1",0.2569174757281553,30,0.26324838187702265,0.30739253660840815,0.5049742366203889,1,2012-01-01,2012-07-01
KNN,"n: 5, weights: uniform, distance: minkowski, p: 1",0.2569174757281553,50,0.2623179611650485,0.5105101558809636,0.5070719977510322,1,2012-01-01,2012-07-01
KNN,"n: 5, weights: uniform, distance: minkowski, p: 2",0.2569174757281553,1,0.4121212121212121,0.01606046291922532,0.5040697545691996,1,2012-01-01,2012-07-01
KNN,"n: 5, weights: uniform, distance: minkowski, p: 2",0.2569174757281553,2,0.33990895295902884,0.026452527161076995,0.5043458128211068,1,2012-01-01,2012-07-01
KNN,"n: 5, weights: uniform, distance: minkowski, p: 2",0.2569174757281553,5,0.2991504854368932,0.05821917808219178,0.5055304611626049,1,2012-01-01,2012-07-01
KNN,"n: 5, weights: uniform, distance: minkowski, p: 2",0.2569174757281553,10,0.2788228155339806,0.10852621634388285,0.5057370588497138,1,2012-01-01,2012-07-01
KNN,"n: 5, weights: uniform, distance: minkowski, p: 2",0.2569174757281553,20,0.2662317961165049,0.2072508266414738,0.5048788838417234,1,2012-01-01,2012-07-01
KNN,"n: 5, weights: uniform, distance: minkowski, p: 2",0.2569174757281553,30,0.26324838187702265,0.30739253660840815,0.5049742366203889,1,2012-01-01,2012-07-01
KNN,"n: 5, weights: uniform, distance: minkowski, p: 2",0.2569174757281553,50,0.2623179611650485,0.5105101558809636,0.5070719977510322,1,2012-01-01,2012-07-01
KNN,"n: 5, weights: distance, distance: minkowski, p: 1",0.2569174757281553,1,0.3515151515151515,0.0136986301369863,0.5024805415914394,1,2012-01-01,2012-07-01
KNN,"n: 5, weights: distance, distance: minkowski, p: 1",0.2569174757281553,2,0.30500758725341426,0.023736419461502126,0.5025182178966828,1,2012-01-01,2012-07-01
KNN,"n: 5, weights: distance, distance: minkowski, p: 1",0.2569174757281553,5,0.28640776699029125,0.055739253660840815,0.5038617875359569,1,2012-01-01,2012-07-01
KNN,"n: 5, weights: distance, distance: minkowski, p: 1",0.2569174757281553,10,0.27305825242718446,0.10628247520075579,0.5042273065208418,1,2012-01-01,2012-07-01
KNN,"n: 5, weights: distance, distance: minkowski, p: 1",0.2569174757281553,20,0.2633495145631068,0.20500708549834673,0.5033691315128513,1,2012-01-01,2012-07-01
KNN,"n: 5, weights: distance, distance: minkowski, p: 1",0.2569174757281553,30,0.26152912621359226,0.30538497874350495,0.5036234055892929,1,2012-01-01,2012-07-01
KNN,"n: 5, weights: distance, distance: minkowski, p: 1",0.2569174757281553,50,0.2609830097087379,0.5079121398205008,0.5053238634754962,1,2012-01-01,2012-07-01
KNN,"n: 5, weights: distance, distance: minkowski, p: 2",0.2569174757281553,1,0.30303030303030304,0.011809163911195087,0.5012091712092314,1,2012-01-01,2012-07-01
KNN,"n: 5, weights: distance, distance: minkowski, p: 2",0.2569174757281553,2,0.27921092564491656,0.02172886159659896,0.5011673868655868,1,2012-01-01,2012-07-01
KNN,"n: 5, weights: distance, distance: minkowski, p: 2",0.2569174757281553,5,0.27609223300970875,0.053731695795937645,0.5025109565048609,1,2012-01-01,2012-07-01
KNN,"n: 5, weights: distance, distance: minkowski, p: 2",0.2569174757281553,10,0.2679004854368932,0.10427491733585262,0.5028764754897457,1,2012-01-01,2012-07-01
KNN,"n: 5, weights: distance, distance: minkowski, p: 2",0.2569174757281553,20,0.261377427184466,0.20347189418989137,0.5023361430773072,1,2012-01-01,2012-07-01
KNN,"n: 5, weights: distance, distance: minkowski, p: 2",0.2569174757281553,30,0.2605177993527508,0.30420406235238545,0.5028287991004129,1,2012-01-01,2012-07-01
KNN,"n: 5, weights: distance, distance: minkowski, p: 2",0.2569174757281553,50,0.26146844660194174,0.5088568729333963,0.5059595486666002,1,2012-01-01,2012-07-01
Dtree,"criteria: entropy, depth: 10, min_leaf: 100, seed: 12345",0.31588888377021235,1,0.48847926267281105,0.01545865538865393,0.5039919539569532,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 10, min_leaf: 100, seed: 12345",0.31588888377021235,2,0.41705069124423966,0.026396383257984542,0.5046796731104737,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 10, min_leaf: 100, seed: 12345",0.31588888377021235,5,0.34838709677419355,0.05512614846142628,0.5037583604259993,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 10, min_leaf: 100, seed: 12345",0.31588888377021235,10,0.342699216950714,0.10850226046375966,0.5062039921847418,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 10, min_leaf: 100, seed: 12345",0.31588888377021235,20,0.33425478000460723,0.21160857517864956,0.5084978902829275,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 10, min_leaf: 100, seed: 12345",0.31588888377021235,30,0.32893120393120395,0.3123815079480822,0.509052706835994,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 10, min_leaf: 100, seed: 12345",0.31588888377021235,50,0.3223696333149069,0.5102814641971708,0.5074976344554878,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 10, min_leaf: 300, seed: 12345",0.31588888377021235,1,0.5622119815668203,0.017792037334111128,0.5056973654684024,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 10, min_leaf: 300, seed: 12345",0.31588888377021235,2,0.4470046082949309,0.028292256088668515,0.5060653199635262,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 10, min_leaf: 300, seed: 12345",0.31588888377021235,5,0.3705069124423963,0.05862622137961208,0.506316477693173,2,2012-01-01,2013-01-01
