type,details,baseline,threshold_pct,precision,recall,auc,train_set_num,train_start,test_start
ExtraTrees,"{'n_jobs': 5, 'max_depth': 20, 'random_state': 12345, 'min_samples_split': 300, 'criterion': 'entropy', 'n_estimators': 500}",0.256917476,50,0.262803398,0.511454889,0.507707683,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 20, 'random_state': 12345, 'min_samples_split': 300, 'criterion': 'entropy', 'n_estimators': 1000}",0.256917476,1,0.487878788,0.019012754,0.506056271,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 20, 'random_state': 12345, 'min_samples_split': 300, 'criterion': 'entropy', 'n_estimators': 1000}",0.256917476,2,0.380880121,0.029641001,0.50649125,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 20, 'random_state': 12345, 'min_samples_split': 300, 'criterion': 'entropy', 'n_estimators': 1000}",0.256917476,5,0.311893204,0.060699103,0.507199135,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 20, 'random_state': 12345, 'min_samples_split': 300, 'criterion': 'entropy', 'n_estimators': 1000}",0.256917476,10,0.284890777,0.110888049,0.507326272,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 20, 'random_state': 12345, 'min_samples_split': 300, 'criterion': 'entropy', 'n_estimators': 1000}",0.256917476,20,0.268507282,0.209022201,0.506070794,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 20, 'random_state': 12345, 'min_samples_split': 300, 'criterion': 'entropy', 'n_estimators': 1000}",0.256917476,30,0.264360841,0.308691545,0.505848304,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 20, 'random_state': 12345, 'min_samples_split': 300, 'criterion': 'entropy', 'n_estimators': 1000}",0.256917476,50,0.262742718,0.511336797,0.507628222,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 20, 'random_state': 12345, 'min_samples_split': 500, 'criterion': 'entropy', 'n_estimators': 100}",0.256917476,1,0.427272727,0.016650921,0.504467058,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 20, 'random_state': 12345, 'min_samples_split': 500, 'criterion': 'entropy', 'n_estimators': 100}",0.256917476,2,0.350531108,0.027279169,0.504902037,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 20, 'random_state': 12345, 'min_samples_split': 500, 'criterion': 'entropy', 'n_estimators': 100}",0.256917476,5,0.299757282,0.05833727,0.505609922,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 20, 'random_state': 12345, 'min_samples_split': 500, 'criterion': 'entropy', 'n_estimators': 100}",0.256917476,10,0.277305825,0.107935758,0.505339756,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 20, 'random_state': 12345, 'min_samples_split': 500, 'criterion': 'entropy', 'n_estimators': 100}",0.256917476,20,0.265928398,0.207014643,0.504719963,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 20, 'random_state': 12345, 'min_samples_split': 500, 'criterion': 'entropy', 'n_estimators': 100}",0.256917476,30,0.262944984,0.307038262,0.504735855,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 20, 'random_state': 12345, 'min_samples_split': 500, 'criterion': 'entropy', 'n_estimators': 100}",0.256917476,50,0.262135922,0.510155881,0.506833616,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 20, 'random_state': 12345, 'min_samples_split': 500, 'criterion': 'entropy', 'n_estimators': 500}",0.256917476,1,0.487878788,0.019012754,0.506056271,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 20, 'random_state': 12345, 'min_samples_split': 500, 'criterion': 'entropy', 'n_estimators': 500}",0.256917476,2,0.37784522,0.029404818,0.506332329,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 20, 'random_state': 12345, 'min_samples_split': 500, 'criterion': 'entropy', 'n_estimators': 500}",0.256917476,5,0.311893204,0.060699103,0.507199135,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 20, 'random_state': 12345, 'min_samples_split': 500, 'criterion': 'entropy', 'n_estimators': 500}",0.256917476,10,0.284283981,0.110651866,0.507167351,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 20, 'random_state': 12345, 'min_samples_split': 500, 'criterion': 'entropy', 'n_estimators': 500}",0.256917476,20,0.268203883,0.208786018,0.505911872,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 20, 'random_state': 12345, 'min_samples_split': 500, 'criterion': 'entropy', 'n_estimators': 500}",0.256917476,30,0.264259709,0.308573453,0.505768843,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 20, 'random_state': 12345, 'min_samples_split': 500, 'criterion': 'entropy', 'n_estimators': 500}",0.256917476,50,0.262742718,0.511336797,0.507628222,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 20, 'random_state': 12345, 'min_samples_split': 500, 'criterion': 'entropy', 'n_estimators': 1000}",0.256917476,1,0.487878788,0.019012754,0.506056271,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 20, 'random_state': 12345, 'min_samples_split': 500, 'criterion': 'entropy', 'n_estimators': 1000}",0.256917476,2,0.37784522,0.029404818,0.506332329,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 20, 'random_state': 12345, 'min_samples_split': 500, 'criterion': 'entropy', 'n_estimators': 1000}",0.256917476,5,0.311286408,0.060581011,0.507119674,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 20, 'random_state': 12345, 'min_samples_split': 500, 'criterion': 'entropy', 'n_estimators': 1000}",0.256917476,10,0.283373786,0.110297591,0.506928969,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 20, 'random_state': 12345, 'min_samples_split': 500, 'criterion': 'entropy', 'n_estimators': 1000}",0.256917476,20,0.268355583,0.20890411,0.505991333,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 20, 'random_state': 12345, 'min_samples_split': 500, 'criterion': 'entropy', 'n_estimators': 1000}",0.256917476,30,0.264259709,0.308573453,0.505768843,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 20, 'random_state': 12345, 'min_samples_split': 500, 'criterion': 'entropy', 'n_estimators': 1000}",0.256917476,50,0.262742718,0.511336797,0.507628222,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 100, 'criterion': 'entropy', 'n_estimators': 100}",0.256917476,1,0.481818182,0.018776571,0.505897349,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 100, 'criterion': 'entropy', 'n_estimators': 100}",0.256917476,2,0.379362671,0.02952291,0.50641179,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 100, 'criterion': 'entropy', 'n_estimators': 100}",0.256917476,5,0.310072816,0.060344828,0.506960753,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 100, 'criterion': 'entropy', 'n_estimators': 100}",0.256917476,10,0.281856796,0.109707133,0.506531665,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 100, 'criterion': 'entropy', 'n_estimators': 100}",0.256917476,20,0.267597087,0.208313651,0.50559403,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 100, 'criterion': 'entropy', 'n_estimators': 100}",0.256917476,30,0.264259709,0.308573453,0.505768843,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 100, 'criterion': 'entropy', 'n_estimators': 100}",0.256917476,50,0.262864078,0.511572981,0.507787144,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 100, 'criterion': 'entropy', 'n_estimators': 500}",0.256917476,1,0.466666667,0.018186112,0.505500046,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 100, 'criterion': 'entropy', 'n_estimators': 500}",0.256917476,2,0.374810319,0.029168635,0.506173408,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 100, 'criterion': 'entropy', 'n_estimators': 500}",0.256917476,5,0.306432039,0.059636278,0.506483989,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 100, 'criterion': 'entropy', 'n_estimators': 500}",0.256917476,10,0.280643204,0.109234766,0.506213823,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 100, 'criterion': 'entropy', 'n_estimators': 500}",0.256917476,20,0.26714199,0.207959376,0.505355648,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 100, 'criterion': 'entropy', 'n_estimators': 500}",0.256917476,30,0.263349515,0.307510628,0.505053697,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 100, 'criterion': 'entropy', 'n_estimators': 500}",0.256917476,50,0.26243932,0.510746339,0.507230919,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 100, 'criterion': 'entropy', 'n_estimators': 1000}",0.256917476,1,0.478787879,0.018658479,0.505817889,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 100, 'criterion': 'entropy', 'n_estimators': 1000}",0.256917476,2,0.374810319,0.029168635,0.506173408,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 100, 'criterion': 'entropy', 'n_estimators': 1000}",0.256917476,5,0.310072816,0.060344828,0.506960753,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 100, 'criterion': 'entropy', 'n_estimators': 1000}",0.256917476,10,0.283373786,0.110297591,0.506928969,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 100, 'criterion': 'entropy', 'n_estimators': 1000}",0.256917476,20,0.268052184,0.208667926,0.505832412,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 100, 'criterion': 'entropy', 'n_estimators': 1000}",0.256917476,30,0.263855178,0.308101086,0.505451001,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 100, 'criterion': 'entropy', 'n_estimators': 1000}",0.256917476,50,0.262621359,0.511100614,0.507469301,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 300, 'criterion': 'entropy', 'n_estimators': 100}",0.256917476,1,0.487878788,0.019012754,0.506056271,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 300, 'criterion': 'entropy', 'n_estimators': 100}",0.256917476,2,0.383915023,0.029877185,0.506650172,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 300, 'criterion': 'entropy', 'n_estimators': 100}",0.256917476,5,0.313713592,0.061053377,0.507437517,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 300, 'criterion': 'entropy', 'n_estimators': 100}",0.256917476,10,0.283373786,0.110297591,0.506928969,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 300, 'criterion': 'entropy', 'n_estimators': 100}",0.256917476,20,0.268355583,0.20890411,0.505991333,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 300, 'criterion': 'entropy', 'n_estimators': 100}",0.256917476,30,0.264158576,0.308455361,0.505689382,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 300, 'criterion': 'entropy', 'n_estimators': 100}",0.256917476,50,0.262682039,0.511218706,0.507548762,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 300, 'criterion': 'entropy', 'n_estimators': 500}",0.256917476,1,0.466666667,0.018186112,0.505500046,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 300, 'criterion': 'entropy', 'n_estimators': 500}",0.256917476,2,0.367223065,0.028578177,0.505776105,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 300, 'criterion': 'entropy', 'n_estimators': 500}",0.256917476,5,0.308859223,0.060108644,0.506801832,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 300, 'criterion': 'entropy', 'n_estimators': 500}",0.256917476,10,0.282463592,0.109943316,0.506690587,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 300, 'criterion': 'entropy', 'n_estimators': 500}",0.256917476,20,0.267445388,0.20819556,0.505514569,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 300, 'criterion': 'entropy', 'n_estimators': 500}",0.256917476,30,0.263652913,0.307864903,0.505292079,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 300, 'criterion': 'entropy', 'n_estimators': 500}",0.256917476,50,0.2625,0.510864431,0.50731038,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 300, 'criterion': 'entropy', 'n_estimators': 1000}",0.256917476,1,0.478787879,0.018658479,0.505817889,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 300, 'criterion': 'entropy', 'n_estimators': 1000}",0.256917476,2,0.374810319,0.029168635,0.506173408,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 300, 'criterion': 'entropy', 'n_estimators': 1000}",0.256917476,5,0.313106796,0.060935286,0.507358056,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 300, 'criterion': 'entropy', 'n_estimators': 1000}",0.256917476,10,0.283677184,0.110415683,0.507008429,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 300, 'criterion': 'entropy', 'n_estimators': 1000}",0.256917476,20,0.267748786,0.208431743,0.50567349,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 300, 'criterion': 'entropy', 'n_estimators': 1000}",0.256917476,30,0.263754045,0.307982995,0.50537154,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 300, 'criterion': 'entropy', 'n_estimators': 1000}",0.256917476,50,0.26243932,0.510746339,0.507230919,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 500, 'criterion': 'entropy', 'n_estimators': 100}",0.256917476,1,0.454545455,0.017713746,0.505182204,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 500, 'criterion': 'entropy', 'n_estimators': 100}",0.256917476,2,0.364188164,0.028341993,0.505617183,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 500, 'criterion': 'entropy', 'n_estimators': 100}",0.256917476,5,0.306432039,0.059636278,0.506483989,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 500, 'criterion': 'entropy', 'n_estimators': 100}",0.256917476,10,0.281553398,0.109589041,0.506452205,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 500, 'criterion': 'entropy', 'n_estimators': 100}",0.256917476,20,0.266990291,0.207841285,0.505276187,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 500, 'criterion': 'entropy', 'n_estimators': 100}",0.256917476,30,0.263046117,0.307156353,0.504815315,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 500, 'criterion': 'entropy', 'n_estimators': 100}",0.256917476,50,0.262196602,0.510273973,0.506913076,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 500, 'criterion': 'entropy', 'n_estimators': 500}",0.256917476,1,0.493939394,0.019248937,0.506215192,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 500, 'criterion': 'entropy', 'n_estimators': 500}",0.256917476,2,0.380880121,0.029641001,0.50649125,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 500, 'criterion': 'entropy', 'n_estimators': 500}",0.256917476,5,0.313106796,0.060935286,0.507358056,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 500, 'criterion': 'entropy', 'n_estimators': 500}",0.256917476,10,0.284587379,0.110769957,0.507246811,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 500, 'criterion': 'entropy', 'n_estimators': 500}",0.256917476,20,0.268355583,0.20890411,0.505991333,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 500, 'criterion': 'entropy', 'n_estimators': 500}",0.256917476,30,0.264259709,0.308573453,0.505768843,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 500, 'criterion': 'entropy', 'n_estimators': 500}",0.256917476,50,0.262682039,0.511218706,0.507548762,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 500, 'criterion': 'entropy', 'n_estimators': 1000}",0.256917476,1,0.487878788,0.019012754,0.506056271,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 500, 'criterion': 'entropy', 'n_estimators': 1000}",0.256917476,2,0.379362671,0.02952291,0.50641179,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 500, 'criterion': 'entropy', 'n_estimators': 1000}",0.256917476,5,0.3125,0.060817194,0.507278595,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 500, 'criterion': 'entropy', 'n_estimators': 1000}",0.256917476,10,0.283373786,0.110297591,0.506928969,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 500, 'criterion': 'entropy', 'n_estimators': 1000}",0.256917476,20,0.268052184,0.208667926,0.505832412,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 500, 'criterion': 'entropy', 'n_estimators': 1000}",0.256917476,30,0.264057443,0.30833727,0.505609922,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 30, 'random_state': 12345, 'min_samples_split': 500, 'criterion': 'entropy', 'n_estimators': 1000}",0.256917476,50,0.262742718,0.511336797,0.507628222,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 10, 'random_state': 12345, 'min_samples_split': 100, 'criterion': 'gini', 'n_estimators': 100}",0.256917476,1,0.46969697,0.018304204,0.505579507,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 10, 'random_state': 12345, 'min_samples_split': 100, 'criterion': 'gini', 'n_estimators': 100}",0.256917476,2,0.374810319,0.029168635,0.506173408,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 10, 'random_state': 12345, 'min_samples_split': 100, 'criterion': 'gini', 'n_estimators': 100}",0.256917476,5,0.308252427,0.059990553,0.506722371,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 10, 'random_state': 12345, 'min_samples_split': 100, 'criterion': 'gini', 'n_estimators': 100}",0.256917476,10,0.280643204,0.109234766,0.506213823,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 10, 'random_state': 12345, 'min_samples_split': 100, 'criterion': 'gini', 'n_estimators': 100}",0.256917476,20,0.267445388,0.20819556,0.505514569,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 10, 'random_state': 12345, 'min_samples_split': 100, 'criterion': 'gini', 'n_estimators': 100}",0.256917476,30,0.263956311,0.308219178,0.505530461,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 10, 'random_state': 12345, 'min_samples_split': 100, 'criterion': 'gini', 'n_estimators': 100}",0.256917476,50,0.2625,0.510864431,0.50731038,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 10, 'random_state': 12345, 'min_samples_split': 100, 'criterion': 'gini', 'n_estimators': 500}",0.256917476,1,0.46969697,0.018304204,0.505579507,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 10, 'random_state': 12345, 'min_samples_split': 100, 'criterion': 'gini', 'n_estimators': 500}",0.256917476,2,0.373292868,0.029050543,0.506093947,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 10, 'random_state': 12345, 'min_samples_split': 100, 'criterion': 'gini', 'n_estimators': 500}",0.256917476,5,0.307645631,0.059872461,0.50664291,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 10, 'random_state': 12345, 'min_samples_split': 100, 'criterion': 'gini', 'n_estimators': 500}",0.256917476,10,0.280643204,0.109234766,0.506213823,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 10, 'random_state': 12345, 'min_samples_split': 100, 'criterion': 'gini', 'n_estimators': 500}",0.256917476,20,0.267445388,0.20819556,0.505514569,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 10, 'random_state': 12345, 'min_samples_split': 100, 'criterion': 'gini', 'n_estimators': 500}",0.256917476,30,0.263652913,0.307864903,0.505292079,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 10, 'random_state': 12345, 'min_samples_split': 100, 'criterion': 'gini', 'n_estimators': 500}",0.256917476,50,0.26256068,0.510982522,0.50738984,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 10, 'random_state': 12345, 'min_samples_split': 100, 'criterion': 'gini', 'n_estimators': 1000}",0.256917476,1,0.46969697,0.018304204,0.505579507,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 10, 'random_state': 12345, 'min_samples_split': 100, 'criterion': 'gini', 'n_estimators': 1000}",0.256917476,2,0.373292868,0.029050543,0.506093947,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 10, 'random_state': 12345, 'min_samples_split': 100, 'criterion': 'gini', 'n_estimators': 1000}",0.256917476,5,0.307645631,0.059872461,0.50664291,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 10, 'random_state': 12345, 'min_samples_split': 100, 'criterion': 'gini', 'n_estimators': 1000}",0.256917476,10,0.280643204,0.109234766,0.506213823,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 10, 'random_state': 12345, 'min_samples_split': 100, 'criterion': 'gini', 'n_estimators': 1000}",0.256917476,20,0.267445388,0.20819556,0.505514569,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 10, 'random_state': 12345, 'min_samples_split': 100, 'criterion': 'gini', 'n_estimators': 1000}",0.256917476,30,0.263754045,0.307982995,0.50537154,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 10, 'random_state': 12345, 'min_samples_split': 100, 'criterion': 'gini', 'n_estimators': 1000}",0.256917476,50,0.26256068,0.510982522,0.50738984,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 10, 'random_state': 12345, 'min_samples_split': 300, 'criterion': 'gini', 'n_estimators': 100}",0.256917476,1,0.484848485,0.018894662,0.50597681,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 10, 'random_state': 12345, 'min_samples_split': 300, 'criterion': 'gini', 'n_estimators': 100}",0.256917476,2,0.37784522,0.029404818,0.506332329,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 10, 'random_state': 12345, 'min_samples_split': 300, 'criterion': 'gini', 'n_estimators': 100}",0.256917476,5,0.311893204,0.060699103,0.507199135,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 10, 'random_state': 12345, 'min_samples_split': 300, 'criterion': 'gini', 'n_estimators': 100}",0.256917476,10,0.283373786,0.110297591,0.506928969,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 10, 'random_state': 12345, 'min_samples_split': 300, 'criterion': 'gini', 'n_estimators': 100}",0.256917476,20,0.267445388,0.20819556,0.505514569,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 10, 'random_state': 12345, 'min_samples_split': 300, 'criterion': 'gini', 'n_estimators': 100}",0.256917476,30,0.263855178,0.308101086,0.505451001,1,1/1/12,7/1/12
ExtraTrees,"{'n_jobs': 5, 'max_depth': 10, 'random_state': 12345, 'min_samples_split': 300, 'criterion': 'gini', 'n_estimators': 100}",0.256917476,50,0.26256068,0.510982522,0.50738984,1,1/1/12,7/1/12
